Year,State,epi_week,LGA,Population (2016 census),Number of cases,Deaths,Proportion of cases by LGA,Case fatality rate (%),"LGA attack rate per 1,000,000",Rainfall_mm,Temperature_C,Humidity_%,Primary_Water_Source,Secondary_Water_Source,Water_Safety_Level,Sanitation_Type,Toilet_Access_%,Open_Defecation_%,Waste_Management_Level,Health_Facilities_Count,Hospital_Count,Health_Workers,Access_Level,Flood_Risk_Level,Proximity_to_Water_Body,Elevation_m,Environmental_Risk
2019,Bauchi,36,Toro,350404,0,0,0,0,0,19,34.4,70,Borehole ,Open Well,Low,Open Defecation,35,15,Poor,15,2,20,Low,Moderate,Near Pond,520,Medium
2019,Bauchi,37,Toro,350404,1,0,0.0001,0,2.85,26,30.4,59,Borehole ,Open Well,Low,Open Defecation,35,15,Poor,15,2,20,Low,Moderate,Near Pond,520,Medium
2019,Bauchi,38,Toro,350404,1,0,0.0001,0,2.85,13,30.6,73,Borehole ,Open Well,Low,Open Defecation,35,15,Poor,15,2,20,Low,Moderate,Near Pond,520,Medium
2019,Bauchi,39,Toro,350404,0,0,0,0,0,13,31.5,64,Borehole ,Open Well,Low,Open Defecation,35,15,Poor,15,2,20,Low,Moderate,Near Pond,520,Medium
2019,Bauchi,40,Toro,350404,0,0,0,0,0,34,29.6,58,Borehole ,Open Well,Low,Open Defecation,35,15,Poor,15,2,20,Low,Moderate,Near Pond,520,Medium
2019,Bauchi,41,Toro,350404,1,0,0.0001,0,2.85,11,31.7,52,Borehole ,Open Well,Low,Open Defecation,35,15,Poor,15,2,20,Low,Moderate,Near Pond,520,Medium
2019,Bauchi,42,Toro,350404,0,0,0,0,0,6,30,37,Borehole ,Open Well,Low,Open Defecation,35,15,Poor,15,2,20,Low,Moderate,Near Pond,520,Medium
2019,Bauchi,43,Toro,350404,0,0,0,0,0,13,34.2,57,Borehole ,Open Well,Low,Open Defecation,35,15,Poor,15,2,20,Low,Moderate,Near Pond,520,Medium
2019,Bauchi,44,Toro,350404,0,0,0,0,0,18,30.1,39,Borehole ,Open Well,Low,Open Defecation,35,15,Poor,15,2,20,Low,Moderate,Near Pond,520,Medium
2019,Bauchi,45,Toro,350404,0,0,0,0,0,6,31.4,41,Borehole ,Open Well,Low,Open Defecation,35,15,Poor,15,2,20,Low,Moderate,Near Pond,520,Medium
2019,Bauchi,46,Toro,350404,0,0,0,0,0,7,33.8,43,Borehole ,Open Well,Low,Open Defecation,35,15,Poor,15,2,20,Low,Moderate,Near Pond,520,Medium
2019,Bauchi,47,Toro,350404,0,0,0,0,0,5,33.8,21,Borehole ,Open Well,Low,Open Defecation,35,15,Poor,15,2,20,Low,Moderate,Near Pond,520,Medium
2019,Bauchi,48,Toro,350404,0,0,0,0,0,7,30.8,37,Borehole ,Open Well,Low,Open Defecation,35,15,Poor,15,2,20,Low,Moderate,Near Pond,520,Medium
2019,Bauchi,49,Toro,350404,0,0,0,0,0,2,32.7,26,Borehole ,Open Well,Low,Open Defecation,35,15,Poor,15,2,20,Low,Moderate,Near Pond,520,Medium
2019,Bauchi,50,Toro,350404,0,0,0,0,0,0,34.2,26,Borehole ,Open Well,Low,Open Defecation,35,15,Poor,15,2,20,Low,Moderate,Near Pond,520,Medium
2019,Bauchi,51,Toro,350404,0,0,0,0,0,7,30.8,38,Borehole ,Open Well,Low,Open Defecation,35,15,Poor,15,2,20,Low,Moderate,Near Pond,520,Medium
2019,Bauchi,52,Toro,350404,0,0,0,0,0,3,34.3,29,Borehole ,Open Well,Low,Open Defecation,35,15,Poor,15,2,20,Low,Moderate,Near Pond,520,Medium
2019,Bauchi,1,Katagum,84215,0,0,0,0,0,3,32.4,31,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,2,Katagum,84215,0,0,0,0,0,1,37.7,32,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,3,Katagum,84215,0,0,0,0,0,4,36.1,28,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,4,Katagum,84215,0,0,0,0,0,1,32.6,28,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,5,Katagum,84215,0,0,0,0,0,3,34.1,31,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,6,Katagum,84215,0,0,0,0,0,3,34.8,33,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,7,Katagum,84215,0,0,0,0,0,4,32.7,22,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,8,Katagum,84215,0,0,0,0,0,4,36.4,27,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,9,Katagum,84215,0,0,0,0,0,13,35.9,33,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,10,Katagum,84215,0,0,0,0,0,6,34.7,25,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,11,Katagum,84215,0,0,0,0,0,3,40.3,30,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,12,Katagum,84215,0,0,0,0,0,6,40.6,35,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,13,Katagum,84215,0,0,0,0,0,29,31.3,43,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,14,Katagum,84215,0,0,0,0,0,13,28.8,47,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,15,Katagum,84215,0,0,0,0,0,22,29.2,31,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,16,Katagum,84215,0,0,0,0,0,34,30.3,40,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,17,Katagum,84215,0,0,0,0,0,12,29.4,77,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,18,Katagum,84215,0,0,0,0,0,13,32.2,60,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,19,Katagum,84215,0,0,0,0,0,12,31.7,69,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,20,Katagum,84215,0,0,0,0,0,31,30.4,74,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,21,Katagum,84215,0,0,0,0,0,31,32.6,64,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,22,Katagum,84215,0,0,0,0,0,37,30.8,84,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,23,Katagum,84215,0,0,0,0,0,43,30.2,68,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,24,Katagum,84215,1,0,0.0001,0,11.87,25,27.8,61,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,25,Katagum,84215,0,0,0,0,0,33,27.5,75,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,26,Katagum,84215,0,0,0,0,0,54,28,56,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,27,Katagum,84215,0,0,0,0,0,54,29.1,74,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,28,Katagum,84215,0,0,0,0,0,37,30.8,79,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,29,Katagum,84215,0,0,0,0,0,21,27.8,76,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,30,Katagum,84215,0,0,0,0,0,52,32.5,68,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,31,Katagum,84215,0,0,0,0,0,20,30.6,76,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,32,Katagum,84215,0,0,0,0,0,22,32.7,60,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,33,Katagum,84215,0,0,0,0,0,34,33,56,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,34,Katagum,84215,0,0,0,0,0,17,31.9,58,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,35,Katagum,84215,0,0,0,0,0,34,30.4,67,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,36,Katagum,84215,0,0,0,0,0,37,33.7,82,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,37,Katagum,84215,0,0,0,0,0,22,34.6,74,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,38,Katagum,84215,0,0,0,0,0,27,30.7,60,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,39,Katagum,84215,0,0,0,0,0,38,29.1,56,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,40,Katagum,84215,0,0,0,0,0,37,31.2,73,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,41,Katagum,84215,0,0,0,0,0,6,33.7,44,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,42,Katagum,84215,0,0,0,0,0,3,31.9,52,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,43,Katagum,84215,0,0,0,0,0,16,34.9,53,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,44,Katagum,84215,0,0,0,0,0,10,29.9,43,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,45,Katagum,84215,0,0,0,0,0,3,31.8,53,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,46,Katagum,84215,0,0,0,0,0,6,34.2,35,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,47,Katagum,84215,0,0,0,0,0,3,33.8,27,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,48,Katagum,84215,0,0,0,0,0,0,31.4,39,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,49,Katagum,84215,0,0,0,0,0,4,33.7,25,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,50,Katagum,84215,0,0,0,0,0,6,34.3,24,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,51,Katagum,84215,0,0,0,0,0,3,32.4,22,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
2019,Bauchi,52,Katagum,84215,0,0,0,0,0,6,33.2,33,Borehole ,Borehole,Low,Pit Latrine,25,20,Poor,18,1,35,Low,High,Far,460,Medium
